['Legenda'],['Relevancia']
"['governo', 'federal', 'propôs', 'fundo', 'global', 'financiar', 'conservação', 'florestas', 'tropicais', 'cerca', '80', 'países', '.', 'instrumento', 'buscará', 'captar', 'US', '$', '250', 'bilhões', 'apresentado', '#', 'COP28', 'Dubai', '.', 'recursos', 'destinados', 'ativos', 'verdes', 'retorno', 'financeiro', 'aplicado', 'preservação', 'florestas', 'tropicais', '.', 'proposta', 'pago', 'valor', 'fixo', 'anual', 'cada', 'hectare', 'floresta', 'pé', 'restaurada', 'cada', 'hectare', 'desmatado', 'degradado', 'descontado', 'equivalente', '100', 'hectares', 'valor', 'receber', '.', '``', 'fundo', 'capitalizado', 'inicialmente', 'usa', 'capital', 'fazer', 'investimentos', 'verdes', '.', 'diferença', 'valor', 'captado', 'gerado', 'investimento', 'anualmente', 'dividido', 'países', 'elegíveis', 'sistema', ""''"", 'explicou', 'Garo', 'Batmanian', 'diretor', 'Serviço', 'Florestal', 'Brasileiro', '(', 'SFB', ')', '.', 'Países', 'florestas', 'tropicais', 'poderão', 'aderir', 'desmatamento', 'baixo', 'inferior', 'percentual', 'definido', 'decrescente', '.', 'proposta', 'busca', 'garantir', 'países', 'fluxo', 'contínuo', 'longo', 'prazo', 'preservação', 'florestas', '.', 'modelo', 'propõe', 'cálculo', 'pagamentos', 'baseado', 'área', 'florestal', 'conservada', 'recuperada', 'simplifica', 'procedimentos', 'monitoramento', 'implementação', '.', 'cria', 'incentivo', 'duplo', ':', 'redução', 'desmatamento', 'restauração', 'florestas', '.', 'países', 'independência', 'estabelecer', 'mecanismos', 'domésticos', 'repartição', 'benefício', 'haverá', 'mecanismo', 'transparência', 'robusto', 'nível', 'global', '.', 'funcionamento', 'mecanismo', 'segundo', 'ministra', 'Marina', 'Silva', 'construído', 'cooperação', 'outros', 'países', '.', 'expectativa', 'fundo', 'pronto', 'COP30', '2025', 'Brasil', 'sediará', 'Belém', '(', 'PA', ')', '.', 'iniciativa', 'apresentada', 'ministra', 'ministro', '@', 'min.fazenda', 'Fernando', 'Haddad', 'secretário', 'Clima', '@', 'itamaratygovbr', 'André', 'Corrêa', 'Lago', 'diretor', 'SFB', '.', '“', 'Vamos', 'criar', 'condições', 'países', 'desenvolvidos', 'possam', 'ajudar', 'proteger', 'florestas', 'mecanismo', 'não', 'signifique', 'doação', '.', 'retorno', 'recursos', 'tempo', 'retorno', 'proteção', 'biodiversidade', 'florestas', '”', 'afirmou', 'Marina', '.', 'mma.gov.br', ':', 'Fernando', 'Donasci/MMA']",['positivo']
"['GOIÁS', 'COP28', '|', 'dia', 'COP28', 'Goiás', 'formalizou', 'adesão', 'Under', '2', 'Coalition', '.', 'Under2', 'Coalition', 'coalizão', 'governos', 'subnacionais', 'visa', 'alcançar', 'mitigação', 'emissões', 'gases', 'efeito', 'estufa', '.', 'participantes', 'dessa', 'coalizão', 'unem', 'esforços', 'atingir', 'objetivos', 'comuns', 'agenda', 'clima', '.', 'Veja', 'aqui', 'explicação', 'gerente', 'Mudanças', 'Climáticas', 'Serviços', 'Ecossistêmicos', 'Semad', 'Milvo', 'Gabriel', 'gerente', 'projetos', 'Under', '2', 'Rolf', 'Bateman', '.', '@', 'theclimategroup', '@', 'milvogabriel', '@', 'andrea_vulcanis', '@', 'naty_abrito', '@', 'jpgurgelsilva']",['positivo']
"['GOIÁS', 'COP', '28', '|', 'secretária', 'Andréa', 'Vulcanis', 'gerente', 'Mudanças', 'Climáticas', 'Serviços', 'Ecossistêmicos', 'Semad', 'Milvo', 'Gabriel', 'di', 'Prevedello', 'assinaram', 'neste', 'domingo', '(', '3', ')', 'termo', 'adesão', 'Goiás', 'Under', '2', 'Coalition', '.', 'assinatura', 'aconteceu', 'Dubai', 'COP28', '.', 'coalizão', 'reúne', '180', 'estados', 'subnacionais', 'trabalha', 'pra', 'ajudar', 'filiados', 'implementar', 'políticas', 'mudanças', 'climáticas', 'conseguir', 'financiamentos', 'pra', 'área', '.', 'dúvida', 'momento', 'importante', 'pra', 'Goiás', '.', 'Demos', 'passo', 'sentido', 'executar', 'agenda', '.', '@', 'theclimategroup', '@', 'milvogabriel', '@', 'andrea_vulcanis', '@', 'naty_abrito', '@', 'jpgurgelsilva']",['positivo']
"['SEMAD', 'MÍDIA', '|', 'ações', 'Semad', 'sentido', 'zerar', 'desmatamento', 'ilegal', 'Goiás', 'bombaram', 'TVs', 'rádios', 'jornais', 'portais', 'notícia', 'internet', 'semana', 'passada', '.', 'principais', 'notícias', ':', 'REDUÇÃO', '18', '%', 'DESMATAMENTO', 'CERRADO', ':', 'Ministério', 'Meio', 'Ambiente', 'Inpe', 'divulgaram', 'dados', 'Prodes', 'mostram', 'Goiás', 'estado', 'Cerrado', 'brasileiro', 'reduziu', 'desmatamento', '2023', '.', 'variação', 'negativa', '18', '%', 'comparação', '2022', '.', 'DESMATAMENTO', 'ZERO', 'MATA', 'ATLÂNTICA', ':', 'Fundação', 'SOS', 'Mata', 'Atlântica', 'trouxe', 'público', 'balanço', 'sobre', 'desmatamento', 'Mata', 'Atlântica', '2023', 'notícia', 'importante', 'pra', 'gente', 'parcela', 'bioma', 'existente', 'Goiás', 'registrou', 'desmatamento', 'zero', 'nesse', 'ano', '.', 'FLAGRANTE', 'CRIXÁS', ':', 'auxílio', 'imagens', 'satélite', 'observação', 'atenta', 'equipe', 'licenciamento', 'ambiental', 'fiscais', 'Semad', 'flagraram', 'desmatamento', '787', 'hectares', 'vegetação', 'propriedade', 'rural', 'Crixás', '.', 'fiscalização', 'embargou', 'área', 'apreendeu', 'máquinas', 'agrícolas', 'custam', 'milhões', 'aplicou', 'R', '$', '224', 'mil', 'multas', '.', '@', 'andrea_vulcanis', '@', 'robsondisarz', '@', 'bento_jrocha', '@', 'jorgewerneck', '@', 'marcelo_m_sales', '@', 'rodrigopbastos', '@', 'lenniojaders', '@', 'zilma.alves.351', '@', 'anadialima']",['positivo']
"['sabia', 'pode', 'descobrir', 'Mata', 'Atlântica', 'cidade', 'maneira', 'rápida', 'interativa', '?', 'Acesse', 'site', 'saiba', '.', 'sistema', 'basta', 'apenas', 'inserir', 'nome', 'município', 'ferramenta', 'realizará', 'busca', 'fornecendo', 'dados', 'infográficos', 'sobre', 'áreas', 'florestas', 'mangues', 'restingas', 'bacias', 'hidrográficas', 'associadas', 'Mata', 'Atlântica', 'região', '.', 'Link', 'bio', 'stories', '.', 'https', ':', '//florestalbrasil.com/descubra-se-ha-mata-atlantica-na-sua-cidade/', '#', 'mataatlantica', '#', 'biomas', '#', 'bioma', '#', 'meioambiente', '#', 'natureza', '#', 'florestas', '#', 'floresta']",['positivo']
"['Lórax', 'livro', 'infantil', 'escritor', 'americano', 'Theodor', 'Seuss', 'Geisel', 'Conhecido', 'Dr.', 'Seuss', 'obras', 'famosas', 'Personagem', 'Grinch', 'quetambém', 'possui', 'filmes', 'outras', 'adaptações', '.', 'Lórax', 'Publicado', '1971', 'trata-se', 'fábula', 'mensagem', 'aparenta', 'temas', 'ambientalistas', 'parece', 'dias', 'atuais', 'obra', 'explora', 'tema', 'ganância', 'grandes', 'corporativistas', 'ignoram', 'danos', 'causados', 'meio', 'ambiente', 'função', 'atividades', '.', 'Leia', 'texto', 'íntegra', ':', 'https', ':', '//florestalbrasil.com/lorax-e-a-trufula-perdida-porque-esse-e-um-filme-tao-incrivel/', '.', '#', 'lorax', '#', 'conscientização', '#', 'meioambiente']",['positivo']
"['Semad', 'apresenta', 'balanço', 'ações', 'realizadas', 'gestão', 'recursos', 'hídricos', 'Goiás', 'próximo', 'dia', '14', '10', 'horas', 'sala', 'comissões', 'Assembleia', 'Legislativa', '.', 'participação', 'aberta', 'todos', '.', '@', 'fabricioaires_n', '@', 'jorgewerneck', '@', 'luizegmachadoag', '@', 'anagovbr']",['irrelevante']
"['GOIÁS', 'COP28', '|', 'secretárias', 'Meio', 'Ambiente', 'Goiás', 'Andréa', 'Vulcanis', 'Mato', 'Grosso', 'Mauren', 'Lazzaretti', 'reuniram-se', 'COP28', 'Dubai', 'falar', 'sobre', 'programa', 'Juntos', 'Araguaia', 'plateia', 'mundo', 'inteiro', '.', 'Trata-se', 'maior', 'programa', 'recuperação', 'bacias', 'mundo', '.', 'meta', 'recuperar', '10', 'mil', 'hectares', 'cinco', 'mil', 'cada', 'estado', '.', 'Confira', 'aí', '!', '@', 'programajpa', '@', 'maurenlazzaretti', '@', 'andrea_vulcanis', '@', 'sema.matogrosso', 'deusmarbarreto', '#', 'COP28', '#', 'SemadGO', '#', 'GovernoDeGoiás', '#', 'JuntosPeloAraguaia', '#', 'JPA', '#', 'Programajpa', '#', 'EscritórioExecutivo']",['positivo']
"['“', '[', 'Vamos', ']', 'garantir', 'resíduos', 'catadores', 'vão', 'indústrias', 'reciclados', 'voltar', 'sociedade', '.', 'mover', 'economia', 'linear', 'baseada', 'produtos', 'uso', 'único', 'economia', 'circular', 'energia', 'renovável', 'reutilizar', 'reciclar', 'mercadorias', 'ter', 'destinação', 'adequada', '.', ""''"", 'secretário', 'nacional', 'Meio', 'Ambiente', 'Urbano', 'Qualidade', 'Ambiental', 'MMA', 'Adalberto', 'Maluf', 'participou', 'plenária', '``', 'Lançamento', 'Créditos', 'Voluntários', 'Reciclagem', ':', 'Estabelecendo', 'Mecanismo', 'Incentivo', 'Resíduos', ""''"", '#', 'COP28', 'Dubai', '.']",['positivo']
"['quatro', 'primeiros', 'dias', 'COP28', 'conferência', 'clima', 'ONU', 'governo', 'federal', 'apresentou', 'fundo', 'global', 'financiar', 'conservação', 'florestas', 'tropicais', 'cerca', '80', 'países', '.', 'instrumento', 'busca', 'captar', 'US', '$', '250', 'bilhões', 'pagará', 'hectare', 'floresta', 'pé', 'descontará', 'área', 'desmatada', '.', 'fundo', 'iniciativas', 'citadas', 'ministra', 'Marina', 'Silva', 'durante', 'discurso', 'painel', 'líderes', 'países', 'florestas', 'tropicais', '.', 'presidente', 'Lula', 'emocionou-se', 'ceder', 'microfone', 'ministra', 'durante', 'sessão', 'afirmar', '“', 'floresta', 'fala', 'si', '”', '.', 'sessão', 'abertura', 'Presidência', 'COP28', 'Lula', 'cobrou', 'descarbonização', 'urgente', 'planeta', ':', '“', 'hora', 'enfrentar', 'debate', 'sobre', 'ritmo', 'lento', 'descarbonização', 'planeta', 'trabalhar', 'economia', 'menos', 'dependente', 'combustíveis', 'fósseis', '”', 'afirmou', '.', 'Plano', 'Transformação', 'Ecológica', 'guiará', 'transição', 'verde', 'brasileira', 'apresentado', 'ministro', 'Fazenda', 'Fernando', 'Haddad', '.', 'expectativa', 'quase', 'cem', 'medidas', 'relacionadas', 'iniciativa', 'apresentadas', 'COP30', 'Belém', '(', 'PA', ')', 'sediará', '2025', '.', 'encontro', 'presidente', '135', 'representantes', 'sociedade', 'civil', 'movimentos', 'sociais', 'Marina', 'destacou', 'importância', 'povos', 'comunidades', 'tradicionais', 'combate', 'mudanças', 'clima', 'demandou', 'ações', 'governos', 'mundo', 'setor', 'privado', '.', 'agenda', 'reuniões', 'bilaterais', 'incluiu', 'encontros', 'lado', 'Lula', 'secretário-geral', 'ONU', 'António', 'Guterres', 'presidente', 'França', 'Emmanuel', 'Macron', '.', 'Haddad', 'Marina', 'recebeu', 'presidente', 'Banco', 'Mundial', 'Ajay', 'Banga', '.', 'ministra', 'presidente', 'BNDES', 'Aloizio', 'Mercadante', 'reuniram-se', 'secretária', 'Segurança', 'Energética', 'Emissões', 'Zero', 'Reino', 'Unido', 'Claire', 'Coutinho', 'anunciou', 'nova', 'doação', 'R', '$', '215', 'milhões', 'Fundo', 'Amazônia', 'levando', 'aporte', 'total', 'britânico', 'neste', 'ano', 'R', '$', '715', 'milhões', '.', 'domingo', 'Marina', 'embarcou', 'comitiva', 'presidencial', 'Alemanha', '.', 'ministra', 'retornará', 'Dubai', 'quarta-feira', '(', '6/12', ')', 'acompanhar', 'segunda', 'semana', 'negociações', '#', 'COP28', '.', ':', 'MMA', 'Fernando', 'Donasci/MMA', 'Ricardo', 'Stuckert/PR']",['positivo']
"['“', 'PRA', 'CONTRARIAR', '”', 'Polícia', 'Federal', '(', 'PF', ')', 'investiga', 'cantor', 'Alexandre', 'Pires', 'suspeito', 'integrar', 'esquema', 'garimpo', 'ilegal', 'Terras', 'Indígenas', 'Yanomami', '.', 'todo', 'organização', 'movimentado', 'R', '$', '250', 'milhões', '.', 'informação', 'publicada', 'portal', 'Metrópoles', '.', 'Operação', 'Disco', 'Ouro', 'deflagrada', 'manhã', 'desta', 'segunda-feira', '(', '4', ')', 'mandado', 'busca', 'apreensão', 'cruzeiro', 'cantor', 'Santos', '.', 'Leia', 'entenda', ';', 'https', ':', '//florestalbrasil.com/alexandre-pires-e-seu-produtor-musical-sao-suspeitos-de-integrar-esquema-de-garimpo-ilegal-na-ti-yanomami/', '#', 'alexandrepires', '#', 'sopracontrariar', '#', 'garimpo', '#', 'yanomami', '#', 'policiafederal']",['positivo']
"['“', 'visão', 'necessário', 'esforço', 'internacional', 'proteger', 'florestas', 'tropicais', 'contribuição', 'termos', 'equilíbrio', 'planetário', 'levou', 'proposta', 'fundo', 'permanente', 'apoie', 'países', 'detentores', 'florestas', 'tropicais', '.', 'fundo', 'concebido', 'remunerar', 'floresta', 'preservada', 'forte', 'desincentivo', 'degradação', 'desmatamento', 'financie', 'recuperação', 'florestas', '.', 'Existe', 'conjunto', 'grande', 'iniciativas', 'somam', 'tanto', 'ações', 'Brasil', 'avançar', 'ações', 'conferência', 'clima', 'avançar.', '”', 'secretário-executivo', 'MMA', 'João', 'Paulo', 'Capobianco', 'participou', 'nesta', 'segunda-feira', '(', '4/12', ')', 'painel', 'sobre', 'florestas', '#', 'COP28', 'Dubai', '.', 'Capobianco', 'apresentou', 'proposta', 'brasileira', 'pagamento', 'proteção', 'recuperação', 'florestas', 'tropicais', 'nível', 'global', 'detalhou', 'iniciativas', 'governo', 'federal', 'proteção', 'recuperação', 'florestas', 'brasileiras', '.']",['positivo']
"['menor', 'planta', 'flores', 'Terra', 'pode', 'tornar', 'alimento', 'nutritivo', 'astronautas', 'futuro', 'bem', 'fonte', 'altamente', 'eficiente', 'oxigênio', '.', 'ajudar', 'testar', 'adequação', 'espaço', 'aglomerados', 'flutuantes', 'farinha', 'd', '’', 'água', '–', 'individualmente', 'tamanho', 'cabeças', 'alfinete', '–', 'submetidos', '20', 'vezes', 'gravidade', 'normal', 'Terra', 'bordo', 'Centrífuga', 'Grande', 'Diâmetro', 'ESA', 'equipe', 'Universidade', 'Mahidol', 'Tailândia', '.', 'Leia', 'entenda', ':', 'https', ':', '//florestalbrasil.com/wolffia-a-menor-planta-da-terra-e-as-viagens-espaciais/', '#', 'wolffia', '#', 'botanica', '#', 'viagensespaciais', '#', 'astronautas', '#', 'tecnologia', '#', 'biotecnologia']",['positivo']
"['GOIÁS', 'COP28', '|', 'Além', 'secretária', 'Andréa', 'Vulcanis', 'representa', 'Semad', 'COP28', 'Dubai', 'gerente', 'Mudanças', 'Climáticas', 'Serviços', 'Ecossistêmicos', 'secretaria', 'Milvo', 'Gabriel', 'di', 'Prevedello', '.', 'Convidamos', 'Milvo', 'pra', 'responder', 'algumas', 'perguntas', 'pessoal', 'fez', 'aqui', 'perfil', 'últimos', 'dias', '.', '@', 'theclimategroup', '@', 'milvogabriel', '@', 'andrea_vulcanis', '@', 'naty_abrito', '@', 'jpgurgelsilva']",['positivo']
"['ruralistas', 'voltando', 'atenção', 'Moratória', 'Soja', 'acordo', 'semelhante', 'carne', 'bovina', 'quais', 'resultaram', 'redução', 'significativa', 'torno', '80', '%', 'desmatamento', 'Amazônia', 'cultivo', 'dessas', 'commodities', '.', 'debate', 'sobre', 'dispositivo', 'relacionado', 'soja', 'programado', 'ocorrer', 'Comissão', 'Agricultura', 'Senado', 'após', 'aprovação', 'requerimento', 'apresentado', 'presidente', 'comissão', 'Alan', 'Rick', '(', 'União-AC', ')', 'última', 'semana', '.', 'definição', 'data', 'discussão', 'realizada', 'comissão', '.', 'Paralelamente', 'Assembleia', 'Legislativa', 'Mato', 'Grosso', 'cenário', 'protestos', 'contra', 'moratórias', 'soja', 'carne', '.', 'Frigoríficos', 'comprometeram-se', 'não', 'comprar', 'bovinos', 'provenientes', 'áreas', 'desmatadas', '.', 'Leia', 'tudo', 'link', 'stories', 'bio', '.', 'https', ':', '//florestalbrasil.com/ruralistas-intensificam-as-criticas-as-moratorias-relacionadas-a-soja-e-a-carne/', '#', 'agropecuaria', '#', 'agro', '#', 'agronomia', '#', 'soja', '#', 'boi', '#', 'gado']",['positivo']
"['Alemanha', 'anuncia', 'R', '$', '540', 'milhões', 'projetos', 'ambientais', 'Brasil', 'governo', 'Alemanha', 'anunciou', 'nesta', 'segunda', '(', '4/12', ')', 'durante', 'visita', 'oficial', 'presidente', 'Lula', 'ministra', 'Marina', 'Silva', 'Berlim', 'repasse', '1018', 'milhões', 'euros', '(', 'cerca', 'R', '$', '540', 'milhões', ')', 'projetos', 'ambientais', 'Brasil', 'resultado', 'cooperação', 'técnica', 'financeira', 'países', '.', 'Marina', 'Silva', 'assinou', 'declarações', 'conjuntas', 'ministras', 'alemãs', 'Meio', 'Ambiente', '(', '@', 'umweltministerium', ')', 'Steffi', 'Lemke', 'Cooperação', 'Econômica', 'Desenvolvimento', '(', '@', 'bmz_bund', ')', 'Svenja', 'Schulze', '.', 'documentos', 'abrangem', 'nove', 'pontos', ':', '30', 'milhões', 'euros', '(', 'R', '$', '160', 'milhões', ')', 'Planos', 'Ação', 'Prevenção', 'Controle', 'Desmatamento', '(', 'PPCDs', ')', '.', 'recurso', 'apoiará', 'estruturação', 'planos', 'Pantanal', 'Mata', 'Atlântica', 'Caatinga', 'Pampa', '.', '25', 'milhões', 'euros', '(', 'R', '$', '134', 'milhões', ')', 'Progreen', 'parceria', 'global', 'paisagens', 'sustentáveis', 'resilientes', '.', 'recurso', 'contribuirá', 'cumprimento', 'meta', 'climática', 'brasileira', 'financiará', 'atividades', 'restauração', 'florestal', 'manejo', 'sustentável', 'Amazônia', 'Cerrado', '.', '22', 'milhões', 'euros', '(', 'R', '$', '118', 'milhões', ')', 'ARPA', 'Comunidades', 'apoio', 'comunidades', 'Unidades', 'Conservação', 'Amazônia', '.', '10', 'milhões', 'euros', '(', 'R', '$', '54', 'milhões', ')', 'PoMuC', 'II', 'programa', 'políticas', 'sobre', 'mudança', 'clima', '.', 'recurso', 'irá', 'ações', 'mitigação', 'adaptação', 'ênfase', 'proteção', 'biodiversidade', '.', '45', 'milhões', 'euros', '(', 'R', '$', '24', 'milhões', ')', 'destinados', 'parcerias', 'inovação', 'apoio', 'PPCDs', 'Estratégia', 'Plano', 'Ação', 'Nacionais', 'Biodiversidade', '.', '4', 'milhões', 'euros', '(', 'R', '$', '21', 'milhões', ')', 'TerraMar', 'III', 'iniciativa', 'proteção', 'gestão', 'integrada', 'biodiversidade', 'marinha', 'costeira', '.', '4', 'milhões', 'euros', '(', 'R', '$', '21', 'milhões', ')', 'Action4Forests', 'apoio', 'proteção', 'florestal', 'Brasil', '.', '2', 'milhões', 'euros', '(', 'R', '$', '107', 'milhões', ')', 'ProAdapta', 'implementação', 'agenda', 'nacional', 'adaptação', 'mudança', 'clima', '.', '300', 'mil', 'euros', '(', 'R', '$', '16', 'milhão', ')', 'estruturação', 'protocolo', 'federal', 'monitoramento', 'ambiental', 'mercúrio', 'Amazônia', '.', 'projetos', 'detalhados', 'ministra', 'Marina', 'Silva', 'entrevista', 'coletiva', 'nesta', 'terça', '(', '5/12', ')', 'Berlim', '.']",['positivo']
"['pensa', 'respeito', 'dessa', 'critica', 'cartunista', 'imagem', '?', 'Creditos', ':', '@', 'geuvaroliveira', '#', 'agro', '#', 'agronegocio', '#', 'mst', '#', 'exportações']",['positivo']
"['AMEAÇA', 'EXTINÇÃO', '|', 'sabe', 'dizer', 'quais', 'espécies', 'animais', 'correm', 'risco', 'extinção', 'Goiás', '?', 'Algumas', 'dessas', 'espécies', 'conhecemos', 'tamanduá-bandeira', 'boto-do-Araguaia', '.', 'existe', 'lista', 'completa', '?', 'breve', 'existirá', '.', 'Semad', 'trabalhando', 'parceria', 'UFG', 'pra', 'desenvolver', 'primeira', 'vez', 'lista', 'espécies', 'fauna', 'goiana', 'sob', 'risco', 'extinção', '.', 'Hoje', 'existe', 'lista', 'nacional', 'desconsidera', 'circunstâncias', 'locais', '.', 'Pode', 'exemplo', 'espécie', 'não', 'ameaçada', 'âmbito', 'nacional', 'Goiás', 'sim', '.', 'lista', 'local', 'importante', 'pra', 'políticas', 'públicas', 'conservação', 'espécies', 'precisas', 'eficientes', '.', '@', 'francieleparreira', '@', 'inararibas', '@', 'm.moura76', '@', 'erickolailat', '@', 'caiocns', '@', 'jornalopcao']",['positivo']
"['Essencialidades', '#', 'agua', '#', 'vida']",['positivo']
"['MOMENTO', 'EDUCAÇÃO', 'AMBIENTAL', 'ÁREA', '!', '!', 'semana', 'passada', 'estreamos', 'aqui', 'projeto', 'Galera', 'Cerrado', 'intuito', 'promover', 'educação', 'ambiental', 'jovens', 'participação', 'alunos', 'rede', 'estadual', 'ensino', 'neste', 'momento', 'parceria', '@', 'seducgoias', 'representados', 'Embaixadores', 'Cerrado', '.', 'objetivo', 'projeto', 'trazer', 'adolescentes', 'dentro', 'rotinas', 'SEMAD', 'conhecer', 'atribuições', 'principais', 'ações', 'executadas', 'aqui', '.', 'Nesse', 'primeiro', 'dia', 'distribuímos', 'kits', 'certificados', 'participação', 'alunos', '.', 'conheceram', 'pouco', 'sede', 'administrativa', 'aprenderam', 'sobre', 'geoprocessamento', 'fiscalização', 'realizaram', 'oficina', 'robótica', '@', 'sukatechgoiania', 'fim', 'conheceram', 'Centro', 'Informações', 'Meteorológicas', 'Hidrológicas', 'Goiás', '@', 'cimehgo.semad', '.', 'dis', 'especial', 'ações', 'programa', 'começando', '...', 'VALE', 'PENA', 'FICAR', 'OLHO', 'PARTICIPAR', 'TUDO', 'AQUI', 'CONOSCO', '!', '@', 'profmarcospedro', '@', 'santos_rubia27']",['positivo']
